"plotcode","stem_id","diam","pom","height","family","genus","species","year","gen_sp","group"
"MGR-008","8188",7,130,NA,"Fabaceae","Aganope","stuhlmannii",2010,"Aganope stuhlmannii","mlunguya"
"MGR-008","8189",8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8190",6.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8191",11.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8192",12.4,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8193",12.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8194",11.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8195",6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8196",7.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8197",7.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8198",7.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8199",7.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8200",7.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8201",8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8202",6.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8203",5.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8204",5.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8205",11,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8206",10.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8207",11,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8208",10.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8209",6.2,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8210",6.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8211",7.1,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8212",6.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8213",6.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8214",9.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8217",9.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8218",15.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8219",16.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8220",16.7,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8221",17.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8222",18.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8223",18.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8224",18.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8225",19.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8226",5.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8227",5.4,130,NA,"Fabaceae","Pterocarpus","angolensis",2010,"Pterocarpus angolensis","mlunguya"
"MGR-008","8228",7.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8229",5.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8230",14,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8231",14.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8232",14.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8233",14.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8234",16.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8235",16.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8237",17.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8238",7.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8239",7.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8240",7.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8241",7.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8242",9.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8243",10.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8245",9.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8246",8.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8247",8.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8248",8.6,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8249",8.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8250",7.3,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8251",7.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8252",7.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8253",7.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8254",8.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8255",8.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8256",8.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8257",7.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8258",12.2,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8259",12.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8260",13,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8261",13.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8262",7.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8263",8.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8264",8.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8265",7.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8266",5.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8267",10,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8268",10.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8269",10.3,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8270",9.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8271",6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8272",6.9,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8273",7.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8274",7.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8275",6.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8276",8.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8277",8.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8278",9.1,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8280",7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8282",17.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8283",17.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8284",17.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8285",11.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8288",11.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8289",11.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8290",12.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8291",12.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8292",11.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8293",8.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8294",8.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8295",8.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8296",8.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8297",6.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8298",13.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8299",14.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8300",14.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8301",13.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8302",16.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8303",16.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8304",16.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8305",17.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8306",8.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8307",17.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8308",19.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8309",19.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8310",18.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8311",6.3,130,NA,"Fabaceae","Pterocarpus","angolensis",2010,"Pterocarpus angolensis","mlunguya"
"MGR-008","8312",5.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8313",5.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8314",5.7,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8315",5.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8317",7.7,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8318",16.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8319",16.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8320",16.7,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8321",17.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8322",5.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8323",6.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8324",6.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8325",6.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8326",6.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8327",5.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8328",19,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8329",19.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8330",19.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8331",20.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8332",6.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8333",8.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8334",8.8,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8335",9.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8336",8.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8337",14.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8338",15.9,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8339",16,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8340",16.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8341",11.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8342",9.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8343",11.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8344",11.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8345",8.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8346",12.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8347",11.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8348",13.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8349",12.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8350",17.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8351",17.7,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8352",17.6,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8353",17.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8354",22.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8355",23.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8356",24.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8357",23.1,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8358",42,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8359",41.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8361",41.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8362",16.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8363",13.4,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8364",13.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8365",16.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8366",5.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8367",7.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8368",16.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8370",20.1,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8371",20.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8372",8.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8374",8.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8375",8.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8376",6.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8377",7.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8378",8.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8379",8.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8380",7.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8381",11,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8383",10,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8384",10.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8385",9.5,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8386",9.4,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8387",8.6,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8388",7.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8389",8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8390",8.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8392",10.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8393",12,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8395",8.2,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8396",7.9,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8397",6.2,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8398",7.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8399",8.2,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8401",11,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8402",12.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8403",7.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8404",12.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8406",7.8,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8407",8.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8408",9.8,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8409",9.3,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8410",9.5,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8411",8.3,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8412",7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8414",5.7,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8415",5.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8416",8.6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8417",8.5,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8418",8.7,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8419",8.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8420",16,130,NA,"Fabaceae","Aganope","stuhlmannii",2006,"Aganope stuhlmannii","mlunguya"
"MGR-008","8421",15.5,130,NA,"Fabaceae","Aganope","stuhlmannii",2007,"Aganope stuhlmannii","mlunguya"
"MGR-008","8422",15.8,130,NA,"Fabaceae","Aganope","stuhlmannii",2008,"Aganope stuhlmannii","mlunguya"
"MGR-008","8423",17.5,130,NA,"Fabaceae","Aganope","stuhlmannii",2010,"Aganope stuhlmannii","mlunguya"
"MGR-008","8424",43.2,130,NA,"Fabaceae","Aganope","stuhlmannii",2006,"Aganope stuhlmannii","mlunguya"
"MGR-008","8425",43.4,130,NA,"Fabaceae","Aganope","stuhlmannii",2007,"Aganope stuhlmannii","mlunguya"
"MGR-008","8426",43.5,130,NA,"Fabaceae","Aganope","stuhlmannii",2008,"Aganope stuhlmannii","mlunguya"
"MGR-008","8427",43.1,130,NA,"Fabaceae","Aganope","stuhlmannii",2010,"Aganope stuhlmannii","mlunguya"
"MGR-008","8428",5.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8429",5.4,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8430",6.6,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8431",6.7,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8432",5.5,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8433",5.9,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8434",6.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8435",5.9,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8436",5.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8437",5.7,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8438",6.4,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8439",6.6,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-008","8440",9.6,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8441",6.8,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8442",6.4,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-008","8443",6,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-008","8444",10.2,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-008","8445",10.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
